flat_idx	TianS1_key	TianS1_label	TianS2_key	TianS2_label	TianS3_key	TianS3_label	TianS4_key	TianS4_label
631698	5	NAc-rh	9	NAc-shell-rh	22	NAc-shell-rh	24	NAc-shell-rh
631699	5	NAc-rh	9	NAc-shell-rh	22	NAc-shell-rh	24	NAc-shell-rh
631700	5	NAc-rh	9	NAc-shell-rh	22	NAc-shell-rh	24	NAc-shell-rh
631701	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631705	8	CAU-rh	15	aCAU-rh	15	CAU-VA-rh	17	CAU-VA-rh
631706	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631707	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631708	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631709	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631710	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631711	8	CAU-rh	16	pCAU-rh	17	CAU-body-rh	19	CAU-body-rh
631712	8	CAU-rh	16	pCAU-rh	17	CAU-body-rh	19	CAU-body-rh
631794	5	NAc-rh	9	NAc-shell-rh	22	NAc-shell-rh	24	NAc-shell-rh
631795	5	NAc-rh	9	NAc-shell-rh	22	NAc-shell-rh	24	NAc-shell-rh
631796	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631797	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631798	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631799	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631800	8	CAU-rh	15	aCAU-rh	15	CAU-VA-rh	17	CAU-VA-rh
631801	8	CAU-rh	15	aCAU-rh	15	CAU-VA-rh	17	CAU-VA-rh
631802	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631803	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631804	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631805	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631806	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631807	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631808	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631892	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631893	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631894	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631895	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631896	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631897	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631898	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631899	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631900	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631901	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631902	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631903	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631904	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631989	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631990	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631991	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631992	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631993	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631994	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
631995	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631996	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631997	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631998	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
631999	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
632000	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
632001	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
632087	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
632088	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
632089	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
632090	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
632091	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
632092	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
632093	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
632094	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
632095	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
632096	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
632097	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
632185	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
632186	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
632187	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
632188	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
632189	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
632190	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
632191	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
632192	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
632193	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
632282	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
632283	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
632284	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
632285	5	NAc-rh	10	NAc-core-rh	23	NAc-core-rh	25	NAc-core-rh
632286	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
632287	8	CAU-rh	15	aCAU-rh	16	CAU-DA-rh	18	CAU-DA-rh
640240	1	HIP-rh	2	pHIP-rh	4	HIP-tail-rh	7	HIP-tail-rh
640241	1	HIP-rh	2	pHIP-rh	4	HIP-tail-rh	7	HIP-tail-rh
640337	1	HIP-rh	2	pHIP-rh	4	HIP-tail-rh	7	HIP-tail-rh
640338	1	HIP-rh	2	pHIP-rh	4	HIP-tail-rh	7	HIP-tail-rh
640433	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640434	1	HIP-rh	2	pHIP-rh	4	HIP-tail-rh	7	HIP-tail-rh
640435	1	HIP-rh	2	pHIP-rh	4	HIP-tail-rh	7	HIP-tail-rh
640529	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640530	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640531	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640532	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640626	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640627	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640628	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640629	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640630	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640722	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640723	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640724	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640725	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640726	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640727	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640728	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640819	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640820	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640821	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640822	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640823	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640824	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640825	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640826	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640827	4	aTHA-rh	8	THA-DA-rh	9	THA-DAm-rh	11	THA-DAm-rh
640917	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640918	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640919	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640920	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640921	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640922	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640923	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
640924	4	aTHA-rh	8	THA-DA-rh	9	THA-DAm-rh	11	THA-DAm-rh
640925	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641014	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
641015	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
641016	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
641017	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
641018	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
641019	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
641020	3	pTHA-rh	5	THA-DP-rh	21	THA-DP-rh	23	THA-DP-rh
641021	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641022	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641023	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641111	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641112	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641113	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641114	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641115	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641116	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641117	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641118	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641119	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641120	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641208	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641209	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641210	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641211	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641212	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641213	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641214	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641215	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641216	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641217	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641218	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641306	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641307	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641308	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641309	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641310	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641311	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641312	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641313	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641314	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641315	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641394	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	2	HIP-head-m2-rh
641403	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641404	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641405	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641406	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641407	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641408	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641409	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641410	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641411	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641490	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	2	HIP-head-m2-rh
641491	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	2	HIP-head-m2-rh
641492	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	2	HIP-head-m2-rh
641501	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641502	3	pTHA-rh	6	THA-VP-rh	6	THA-VPl-rh	9	THA-VPl-rh
641503	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641504	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641505	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641506	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641507	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641508	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641585	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641586	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641587	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641588	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641589	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	2	HIP-head-m2-rh
641599	4	aTHA-rh	7	THA-VA-rh	7	THA-VAi-rh	3	THA-VAip-rh
641600	4	aTHA-rh	7	THA-VA-rh	7	THA-VAi-rh	3	THA-VAip-rh
641601	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641602	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641603	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641604	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641605	4	aTHA-rh	8	THA-DA-rh	10	THA-DAl-rh	12	THA-DAl-rh
641681	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641682	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641683	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641684	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641685	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641686	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641687	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641696	4	aTHA-rh	7	THA-VA-rh	7	THA-VAi-rh	3	THA-VAip-rh
641697	4	aTHA-rh	7	THA-VA-rh	7	THA-VAi-rh	3	THA-VAip-rh
641698	4	aTHA-rh	7	THA-VA-rh	8	THA-VAs-rh	10	THA-VAs-rh
641699	4	aTHA-rh	7	THA-VA-rh	8	THA-VAs-rh	10	THA-VAs-rh
641700	4	aTHA-rh	7	THA-VA-rh	8	THA-VAs-rh	10	THA-VAs-rh
641701	4	aTHA-rh	7	THA-VA-rh	8	THA-VAs-rh	10	THA-VAs-rh
641778	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641779	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641780	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641781	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641782	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641783	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641784	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641785	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641794	4	aTHA-rh	7	THA-VA-rh	7	THA-VAi-rh	3	THA-VAip-rh
641795	4	aTHA-rh	7	THA-VA-rh	8	THA-VAs-rh	10	THA-VAs-rh
641796	4	aTHA-rh	7	THA-VA-rh	8	THA-VAs-rh	10	THA-VAs-rh
641797	4	aTHA-rh	7	THA-VA-rh	8	THA-VAs-rh	10	THA-VAs-rh
641798	4	aTHA-rh	7	THA-VA-rh	8	THA-VAs-rh	10	THA-VAs-rh
641875	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641876	1	HIP-rh	1	aHIP-rh	1	HIP-head-m-rh	1	HIP-head-m1-rh
641877	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641878	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641879	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641880	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641881	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641882	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641886	6	GP-rh	11	pGP-rh	24	pGP-rh	26	pGP-rh
641894	4	aTHA-rh	7	THA-VA-rh	8	THA-VAs-rh	10	THA-VAs-rh
641973	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641974	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641975	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641976	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641977	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641978	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641979	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
641982	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
641983	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
641984	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
641985	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
641996	8	CAU-rh	16	pCAU-rh	18	CAU-tail-rh	20	CAU-tail-rh
642070	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642071	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642072	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642073	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642074	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642075	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642076	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642079	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642080	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642081	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642082	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642083	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642092	8	CAU-rh	16	pCAU-rh	18	CAU-tail-rh	20	CAU-tail-rh
642093	8	CAU-rh	16	pCAU-rh	18	CAU-tail-rh	20	CAU-tail-rh
642166	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642167	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642168	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642169	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642170	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642171	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642172	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642176	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642177	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642178	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642179	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642180	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642181	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642188	8	CAU-rh	16	pCAU-rh	18	CAU-tail-rh	20	CAU-tail-rh
642189	8	CAU-rh	16	pCAU-rh	18	CAU-tail-rh	20	CAU-tail-rh
642190	8	CAU-rh	16	pCAU-rh	18	CAU-tail-rh	20	CAU-tail-rh
642263	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642264	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642265	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642266	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642267	2	AMY-rh	4	mAMY-rh	20	mAMY-rh	22	mAMY-rh
642273	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642274	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642275	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642276	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642277	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642278	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642285	8	CAU-rh	16	pCAU-rh	18	CAU-tail-rh	20	CAU-tail-rh
642286	8	CAU-rh	16	pCAU-rh	18	CAU-tail-rh	20	CAU-tail-rh
642287	8	CAU-rh	16	pCAU-rh	18	CAU-tail-rh	20	CAU-tail-rh
642371	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642372	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642373	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642374	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642375	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642381	8	CAU-rh	16	pCAU-rh	17	CAU-body-rh	19	CAU-body-rh
642382	8	CAU-rh	16	pCAU-rh	17	CAU-body-rh	19	CAU-body-rh
642383	8	CAU-rh	16	pCAU-rh	18	CAU-tail-rh	20	CAU-tail-rh
642384	8	CAU-rh	16	pCAU-rh	18	CAU-tail-rh	20	CAU-tail-rh
642468	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642469	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642470	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642471	6	GP-rh	12	aGP-rh	25	aGP-rh	27	aGP-rh
642478	8	CAU-rh	16	pCAU-rh	17	CAU-body-rh	19	CAU-body-rh
642479	8	CAU-rh	16	pCAU-rh	17	CAU-body-rh	19	CAU-body-rh
642480	8	CAU-rh	16	pCAU-rh	17	CAU-body-rh	19	CAU-body-rh
642560	7	PUT-rh	13	aPUT-rh	11	PUT-VA-rh	13	PUT-VA-rh
642561	7	PUT-rh	13	aPUT-rh	11	PUT-VA-rh	13	PUT-VA-rh
642562	7	PUT-rh	13	aPUT-rh	11	PUT-VA-rh	13	PUT-VA-rh
642563	7	PUT-rh	13	aPUT-rh	11	PUT-VA-rh	13	PUT-VA-rh
642564	7	PUT-rh	13	aPUT-rh	11	PUT-VA-rh	13	PUT-VA-rh
